Xaxis0,yaxis
-0.03568295165364961,-3.9236239171066263
-0.031455766498563645,-3.8283137373023006
-0.02934217392102066,-4.434449540872617
-0.027228581343477692,-3.9236239171066263
-0.02511498876593471,-4.146767468420835
-0.023001396188391726,-3.4536202878608897
-0.020887803610848743,-3.661259652639135
-0.01877421103330576,-3.0073331852324703
-0.016660618455762777,-2.8589131801141976
-0.014547025878219808,-2.8940044999254675
-0.012433433300676824,-2.4885393918173033
-0.010319840723133841,-2.4195465203303517
-0.008206248145590858,-1.8695001834110796
-0.006092655568047875,-1.4140246547282542
-0.003979062990504892,-0.8417139473115824
-0.0018654704129619226,1.0
0.0002481221645810605,0.04288727360559008
0.0023617147421240436,-0.8555709819730088
0.004475307319667027,-1.6012361968164006
0.00658889989721001,-1.8824035882469872
0.008702492474752993,-2.2008573193655225
0.010816085052295976,-2.729701448634191
0.012929677629838945,-2.6426900716445614
0.015043270207381929,-2.930372144096342
0.01715686278492491,-3.1351665567423552
0.019270455362467895,-4.146767468420835
0.021384047940010878,-3.518158808998461
0.023497640517553847,-3.4536202878608897
0.02561123309509683,-3.9236239171066263
0.027724825672639813,-4.028984432764452
0.029838418250182797,-3.7413023603126714
0.03195201082772578,-3.8283137373023006
0.03406560340526876,-4.434449540872617
