Xaxis0,yaxis
-0.029907353255010448,-5.591902329563659
-0.023223181091914378,-5.3042202571118775
-0.022109152398065032,-5.4377516497364
-0.019881095010366345,-5.4377516497364
-0.018767066316517,-5.3042202571118775
-0.017653037622667653,-4.818712441330177
-0.016539008928818308,-4.744604469176455
-0.015424980234968966,-4.744604469176455
-0.014310951541119617,-4.611073076551932
-0.013196922847270275,-4.339139361068291
-0.012082894153420932,-4.818712441330177
-0.010968865459571583,-4.387929525237723
-0.009854836765722241,-4.087824932787385
-0.008740808071872892,-3.857301274175553
-0.00762677937802355,-3.6459921805083457
-0.006512750684174208,-3.413369885239592
-0.005398721990324859,-2.9063249843135077
-0.004284693296475517,-2.265667986374959
-0.003170664602626168,-1.6153408029979417
-0.0020566359087768257,-0.7128954779458399
-0.0009426072149274836,1.0
0.00017142147892186543,0.14143894733408668
0.0012854501727712075,-0.9190734951017525
0.0023994788666205566,-1.7705336924036432
0.0035135075604698987,-2.44201937618241
0.004627536254319248,-2.9293145025382064
0.00574156494816859,-3.178969179400748
0.006855593642017932,-3.5335141970816553
0.007969622335867281,-3.512460787883823
0.009083651029716623,-3.857301274175553
0.010197679723565972,-4.5504484547354975
0.011311708417415314,-4.248167582862564
0.012425737111264656,-4.493290040895549
0.013539765805114005,-4.01636596880524
0.014653794498963355,-4.818712441330177
0.015767823192812697,-5.186437221455495
0.01688185188666204,-4.611073076551932
0.01799588058051138,-5.3042202571118775
0.019109909274360723,-5.186437221455495
0.02022393796821008,-5.081076705797669
0.02133796666205942,-5.4377516497364
0.023566024049758105,-5.591902329563659
