Xaxis0,yaxis
-0.09323396165883968,1.0
-0.0864678429674496,1.0
-0.08477631329460207,1.0
-0.08139325394890704,1.0
-0.07970172427605951,1.0
-0.06955254623897437,2.0
-0.059403368201889246,1.0
-0.056020308856194204,1.0
-0.054328779183346686,1.0
-0.05263724951049916,1.0
-0.04925419016480412,1.0
-0.0475626604919566,2.0
-0.045871130819109075,3.0
-0.04417960114626156,2.0
-0.04248807147341403,3.0
-0.040796541800566515,4.0
-0.03910501212771899,2.0
-0.037413482454871465,3.0
-0.03572195278202395,6.0
-0.03403042310917642,5.0
-0.032338893436328904,7.0
-0.030647363763481386,4.0
-0.02895583409063386,7.0
-0.027264304417786336,15.0
-0.02557277474493881,9.0
-0.0238812450720913,12.0
-0.022189715399243776,23.0
-0.02049818572639625,14.0
-0.018806656053548726,24.0
-0.017115126380701215,27.0
-0.01542359670785369,31.0
-0.013732067035006165,36.0
-0.01204053736215864,43.0
-0.010349007689311115,40.0
-0.008657478016463604,40.0
-0.00696594834361608,61.0
-0.005274418670768555,54.0
-0.00358288899792103,50.0
-0.001891359325073519,64.0
-0.00019982965222599403,60.0
0.0014917000206215308,71.0
0.0031832296934690557,53.0
0.004874759366316567,47.0
0.006566289039164092,42.0
0.008257818712011616,48.0
0.009949348384859141,42.0
0.011640878057706652,45.0
0.013332407730554177,36.0
0.015023937403401702,25.0
0.016715467076249227,28.0
0.018406996749096752,29.0
0.020098526421944263,14.0
0.021790056094791788,20.0
0.023481585767639312,22.0
0.025173115440486837,18.0
0.02686464511333435,5.0
0.028556174786181873,5.0
0.030247704459029398,10.0
0.03193923413187691,11.0
0.033630763804724434,6.0
0.03532229347757196,5.0
0.037013823150419484,2.0
0.03870535282326701,1.0
0.04039688249611453,1.0
0.04208841216896206,1.0
0.04377994184180958,1.0
0.047163001187504605,3.0
0.05223759020604718,1.0
0.05562064955174223,1.0
0.07422747595306495,1.0
