Xaxis0,yaxis
-0.13462166883157578,1.0
-0.07192756567723223,1.0
-0.0678827848285649,1.0
-0.06383800397989757,1.0
-0.0517036614338956,1.0
-0.049681271009561934,1.0
-0.04765888058522827,1.0
-0.045636490160894605,1.0
-0.041591709312227276,1.0
-0.03956931888789361,3.0
-0.03754692846355995,2.0
-0.0355245380392263,6.0
-0.03350214761489263,7.0
-0.03147975719055897,2.0
-0.029457366766225304,8.0
-0.02743497634189164,12.0
-0.025412585917557975,13.0
-0.02339019549322431,15.0
-0.021367805068890647,28.0
-0.019345414644556982,17.0
-0.017323024220223318,26.0
-0.015300633795889668,27.0
-0.013278243371556003,43.0
-0.011255852947222339,46.0
-0.009233462522888675,63.0
-0.00721107209855501,62.0
-0.005188681674221346,83.0
-0.0031662912498876816,85.0
-0.0011439008255540173,87.0
0.000878489598779647,93.0
0.0029008800231133114,95.0
0.004923270447446976,68.0
0.00694566087178064,65.0
0.008968051296114304,55.0
0.010990441720447969,48.0
0.013012832144781633,42.0
0.015035222569115297,32.0
0.017057612993448934,23.0
0.0190800034177826,15.0
0.021102393842116263,14.0
0.023124784266449927,10.0
0.02514717469078359,10.0
0.027169565115117256,5.0
0.02919195553945092,11.0
0.031214345963784584,10.0
0.03323673638811825,4.0
0.03525912681245191,1.0
0.03930390766111924,4.0
0.041326298085452906,2.0
0.04334868850978657,1.0
0.045371078934120235,2.0
0.05346064063145489,1.0
0.055483031055788556,1.0
0.06559498317745685,1.0
