Xaxis0,yaxis
-0.06055312206834074,1.0
-0.0507765258136893,1.0
-0.04588822768636358,1.0
-0.04466615315453215,1.0
-0.04222200409086929,1.0
-0.04099992955903786,1.0
-0.03977785502720643,2.0
-0.03733370596354357,1.0
-0.03611163143171214,1.0
-0.034889556899880714,1.0
-0.033667482368049284,2.0
-0.032445407836217854,3.0
-0.031223333304386425,3.0
-0.030001258772554995,2.0
-0.028779184240723565,4.0
-0.027557109708892136,3.0
-0.026335035177060706,2.0
-0.025112960645229276,7.0
-0.023890886113397847,4.0
-0.022668811581566417,4.0
-0.021446737049734987,5.0
-0.020224662517903558,4.0
-0.019002587986072128,14.0
-0.0177805134542407,13.0
-0.01655843892240927,15.0
-0.015336364390577839,13.0
-0.01411428985874641,22.0
-0.01289221532691498,14.0
-0.01167014079508355,22.0
-0.01044806626325212,23.0
-0.00922599173142069,27.0
-0.008003917199589261,34.0
-0.006781842667757831,56.0
-0.005559768135926402,56.0
-0.004337693604094972,74.0
-0.0031156190722635424,68.0
-0.0018935445404321127,54.0
-0.0006714700086006831,73.0
0.0005506045232307466,66.0
0.0017726790550621763,74.0
0.002994753586893606,57.0
0.004216828118725036,49.0
0.005438902650556465,48.0
0.006660977182387895,40.0
0.007883051714219325,47.0
0.009105126246050754,41.0
0.010327200777882184,26.0
0.011549275309713614,36.0
0.012771349841545043,21.0
0.013993424373376473,17.0
0.015215498905207903,16.0
0.016437573437039332,9.0
0.017659647968870762,13.0
0.01888172250070219,11.0
0.02010379703253362,6.0
0.02132587156436505,8.0
0.02254794609619648,7.0
0.02377002062802791,6.0
0.02499209515985934,6.0
0.02621416969169077,7.0
0.0274362442235222,2.0
0.02865831875535363,2.0
0.03232454235084792,1.0
0.03354661688267935,2.0
0.03599076594634221,1.0
0.042101138605499355,1.0
0.044545287669162215,1.0
0.046989436732825074,1.0
0.048211511264656504,1.0
0.05065566032831936,1.0
0.0604322565829708,1.0
