oid,filter,mjd,mag,magerr,clrcoeff
679115400007751,zg,58541.45949,19.841963,0.09708608,-0.07548077
679215400015888,zr,58541.50545,19.346937,0.06366081,0.09784457
679215400015888,zr,58541.52686,19.398375,0.06624059,0.09688194
679215400015888,zr,58541.52778,19.323025,0.062498245,0.09931731
679115400007751,zg,58543.52942,19.5887,0.08015331,-0.0336411
679115400007751,zg,58547.36584,19.718948,0.08848064,-0.029942494
679115400007751,zg,58547.40115,19.70259,0.08739124,-0.0278901
679115400007751,zg,58547.40296,19.749737,0.09056568,-0.03521771
679315400010884,zi,58547.45623,19.200289,0.07094376,0.19592507
679215400015888,zr,58547.50172,19.445225,0.0686867,0.09156584
679215400015888,zr,58547.5179,19.400082,0.06632809,0.09856974
679215400015888,zr,58556.43561,19.220806,0.05778112,0.10349965
679115400007751,zg,58556.44604,19.863077,0.098637596,-0.06332147
679115400007751,zg,58556.47863,19.815525,0.095174395,-0.05552349
679115400007751,zg,58556.48717,19.744528,0.09020977,-0.04879459
679115400007751,zg,58556.48808,19.560717,0.0784659,-0.04443751
679215400015888,zr,58556.51169,19.475761,0.070331894,0.09765266
679215400015888,zr,58556.51261,19.428257,0.06778997,0.095614456
679315400010884,zi,58556.52835,19.200352,0.07094715,0.19586109
679215400015888,zr,58557.37927,19.376738,0.06514215,0.097180545
679215400015888,zr,58557.41829,19.372578,0.064933166,0.09518328
679215400015888,zr,58557.43816,19.255138,0.059320763,0.09744109
679115400007751,zg,58557.46001,19.732935,0.089422226,-0.04971006
679115400007751,zg,58557.46596,19.6599,0.08460769,-0.06702906
679115400007751,zg,58557.48764,19.68145,0.0860021,-0.041536503
1721208300020231,zr,58558.33441,19.187561,0.062286593,0.1203506
679115400007751,zg,58558.42222,19.757874,0.09112435,-0.05918537
679115400007751,zg,58558.44276,19.925106,0.10332376,-0.07570187
679115400007751,zg,58558.46679,19.682758,0.0860875,-0.07599923
679215400015888,zr,58558.508,19.469643,0.069998965,0.09849021
679215400015888,zr,58560.42326,19.359543,0.06428301,0.093190946
679215400015888,zr,58560.42418,19.36031,0.06432105,0.095232256
679215400015888,zr,58560.44356,19.434725,0.068130344,0.09330829
679115400007751,zg,58560.48846,19.862743,0.09861289,-0.031558722
