oid,filter,mjd,mag,magerr,clrcoeff
717101200000722,zg,58227.3143,18.71177,0.047037076,-0.032834742
717101200000722,zg,58227.31522,18.731262,0.047691487,-0.02188199
717101200000722,zg,58227.31958,18.698795,0.046607394,-0.023916021
717101200000722,zg,58227.32049,18.694958,0.046481147,-0.02017259
717101200000722,zg,58227.35768,18.700031,0.04664809,-0.02614241
717301200010132,zi,58227.38735,17.927353,0.034005847,0.19152986
717201200001239,zr,58229.36697,18.162569,0.035204988,0.11134887
717201200001239,zr,58230.2534,18.11472,0.03414703,0.10455471
717201200001239,zr,58230.25889,18.170145,0.03537672,0.11519302
717201200001239,zr,58230.25981,18.201275,0.036094617,0.10814568
717201200001239,zr,58230.26076,18.145832,0.034829743,0.10877023
717101200000722,zg,58230.32467,18.758804,0.048634358,-0.087662876
717101200000722,zg,58230.34315,18.754076,0.048470933,-0.08518678
717101200000722,zg,58230.34411,18.826557,0.05104692,-0.08425583
717101200000722,zg,58230.34506,18.784363,0.049528737,-0.08185004
717101200000722,zg,58230.37781,18.773302,0.049139347,-0.06576526
717201200001239,zr,58231.28708,18.209457,0.036286652,0.1263225
717201200001239,zr,58231.32006,18.17057,0.035386376,0.12795997
717201200001239,zr,58231.34689,18.033543,0.032453585,0.12961444
717201200001239,zr,58231.34784,18.13211,0.034526303,0.12276274
717101200000722,zg,58231.39968,18.713167,0.04708367,-0.047323193
717101200000722,zg,58232.26048,18.940521,0.055416517,-0.0557276
717101200000722,zg,58232.28273,18.832787,0.051275536,-0.036256906
717301200010132,zi,58232.32609,17.913406,0.03369771,0.19208531
717201200001239,zr,58233.20794,18.253532,0.037345435,0.106307164
717101200000722,zg,58233.24651,18.815952,0.0506604,-0.06332495
717101200000722,zg,58234.2,18.775866,0.049229294,-0.053603053
717101200000722,zg,58235.3227,18.928913,0.054952946,0.005217305
717101200000722,zg,58236.23916,18.699648,0.046635475,-0.017062772
717101200000722,zg,58236.2402,18.80732,0.05034821,0.007224383
1716111100012085,zg,58236.34753,19.00322,0.06755313,-0.0065607973
1716111100012085,zg,58236.34799,18.679111,0.05396998,0.0032054512
717101200000722,zg,58236.37813,18.653614,0.045146905,-0.015889235
717101200000722,zg,58237.17553,18.96726,0.056500636,-0.08259066
717101200000722,zg,58238.19531,18.818022,0.050735567,-0.0202109
717101200000722,zg,58242.24417,18.856747,0.052165672,-0.101545215
717101200000722,zg,58242.24519,18.83039,0.05118747,-0.10257648
717201200001239,zr,58242.27348,18.22512,0.036658175,0.0992577
717201200001239,zr,58242.28814,18.220022,0.036536697,0.114183486
717201200001239,zr,58242.29695,18.216822,0.036460705,0.108372435
717101200000722,zg,58243.24046,18.786013,0.04958712,-0.10877838
717101200000722,zg,58243.26567,18.835604,0.051379293,-0.09411697
717201200001239,zr,58243.27822,18.196833,0.035990957,0.11415647
717201200001239,zr,58243.30982,18.167412,0.035314634,0.11285242
717301200010132,zi,58243.34478,17.983892,0.035295356,0.18088041
717201200001239,zr,58244.17756,18.14468,0.034804136,0.095109954
717101200000722,zg,58244.22778,18.821,0.05084395,-0.10650803
717101200000722,zg,58244.24125,18.890121,0.053434674,-0.081906155
717101200000722,zg,58244.24216,18.809374,0.050422333,-0.07456801
717201200001239,zr,58244.29892,18.24272,0.037081856,0.12230454
717201200001239,zr,58244.31877,18.138994,0.034678057,0.12118387
717201200001239,zr,58245.17858,18.300304,0.038515046,0.10141515
717201200001239,zr,58246.24642,18.23406,0.03687258,0.12485712
717201200001239,zr,58246.24733,18.194767,0.035942886,0.124254264
717201200001239,zr,58246.26836,18.128654,0.034450464,0.1325301
1716111100012085,zg,58246.29197,18.774939,0.057674292,-0.022452015
1716111100012085,zg,58246.29242,18.775978,0.057715874,-0.037615955
717101200000722,zg,58246.30173,18.722322,0.04739006,-0.019089146
717101200000722,zg,58246.30456,18.782677,0.04946912,-0.03268967
717301200010132,zi,58247.164,17.88846,0.033156086,0.17835258
717101200000722,zg,58247.20945,18.876976,0.052930735,-0.06425636
717201200001239,zr,58247.24833,18.115002,0.03415315,0.12352424
717201200001239,zr,58247.24924,18.10405,0.033917286,0.11924745
717201200001239,zr,58247.25801,18.105125,0.033940338,0.11851742
717201200001239,zr,58247.29527,18.111101,0.034068875,0.1293756
717101200000722,zg,58247.30332,18.779638,0.049361993,-0.036587045
717101200000722,zg,58247.30568,18.735828,0.04784631,-0.038815904
717101200000722,zg,58248.19226,18.808327,0.05038452,-0.080956705
717101200000722,zg,58248.21953,18.765142,0.048854407,-0.05005132
717101200000722,zg,58248.22047,18.773457,0.049144782,-0.059974622
717101200000722,zg,58248.22138,18.81575,0.050653048,-0.06626258
717201200001239,zr,58248.25282,18.133215,0.034550574,0.12045413
717201200001239,zr,58248.26479,18.13689,0.034631595,0.1326184
717201200001239,zr,58248.27779,18.151037,0.034945857,0.13583975
717101200000722,zg,58249.19804,18.751656,0.048387557,-0.034957934
717101200000722,zg,58249.21896,18.716648,0.04719988,-0.025976777
717101200000722,zg,58249.22135,18.71176,0.047036756,-0.016651426
717201200001239,zr,58249.24913,18.079716,0.033401504,0.11867747
717201200001239,zr,58249.2623,17.975689,0.0313209,0.12022199
717101200000722,zg,58250.21079,18.58748,0.04310712,-0.030287065
717201200001239,zr,58254.18454,18.130577,0.03449263,0.108048074
717201200001239,zr,58254.20672,18.22441,0.03664121,0.11478087
717201200001239,zr,58254.20859,18.15778,0.035097048,0.114662535
717201200001239,zr,58254.2095,18.219963,0.036535278,0.11374689
717101200000722,zg,58255.18381,18.77258,0.04911404,-0.08348767
717101200000722,zg,58255.22382,18.829597,0.051158324,-0.05260065
717201200001239,zr,58256.27342,18.16471,0.035253398,0.104818024
717201200001239,zr,58257.22265,18.113747,0.03412599,0.11829788
717201200001239,zr,58257.24507,18.207458,0.036239613,0.117520265
717201200001239,zr,58257.26811,18.139523,0.03468976,0.12036013
717201200001239,zr,58257.26906,18.143972,0.0347884,0.12900856
717201200001239,zr,58257.26999,18.197685,0.036010817,0.12319751
717201200001239,zr,58257.28094,18.138626,0.034669936,0.12077473
717201200001239,zr,58257.28188,18.220694,0.03655266,0.1273407
717201200001239,zr,58257.28283,18.093693,0.03369637,0.12503514
717201200001239,zr,58257.31447,18.120739,0.034277644,0.124265
717201200001239,zr,58257.33382,18.125738,0.034386627,0.12504509
717101200000722,zg,58258.18736,18.889986,0.05342944,-0.07967006
717201200001239,zr,58258.22352,18.166798,0.035300713,0.12136368
717201200001239,zr,58258.22443,18.12753,0.034425817,0.11319193
717201200001239,zr,58258.23537,18.211391,0.03633227,0.12666665
717201200001239,zr,58258.27374,18.039192,0.03256743,0.12165627
717101200000722,zg,58258.29323,18.741879,0.048052356,-0.035022378
717101200000722,zg,58258.29418,18.749556,0.048315313,-0.034573212
717101200000722,zg,58258.31143,18.762417,0.048759617,-0.02209709
717301200010132,zi,58261.17752,17.956945,0.034672614,0.18530975
717301200010132,zi,58261.22317,17.969412,0.03495883,0.19075145
717101200000722,zg,58262.23352,18.847422,0.05181715,-0.0016317824
717101200000722,zg,58263.27655,18.74914,0.048301067,-0.007825849
717301200010132,zi,58263.33317,17.933765,0.03414882,0.19520624
717101200000722,zg,58266.2094,18.811184,0.0504877,-0.028044403
717201200001239,zr,58266.24993,18.206081,0.036207255,0.120477945
717201200001239,zr,58266.27195,18.162464,0.035202622,0.11749683
717201200001239,zr,58266.27639,18.233606,0.036861643,0.11702546
717201200001239,zr,58266.27729,18.111233,0.034071703,0.1090243
717101200000722,zg,58267.19862,18.875574,0.052877307,-0.024953797
717101200000722,zg,58267.23,18.916414,0.054458633,-0.04769738
717301200010132,zi,58267.24265,18.040907,0.03666325,0.1840991
717201200001239,zr,58267.31082,18.188965,0.03580835,0.1240594
717201200001239,zr,58267.32166,18.295614,0.03839559,0.11070059
717201200001239,zr,58269.1725,18.189537,0.035821587,0.116950616
717201200001239,zr,58269.19622,18.20903,0.03627661,0.1228727
717201200001239,zr,58269.19713,18.201244,0.036093924,0.121552974
717101200000722,zg,58269.22622,18.629438,0.044387955,-0.018114684
717101200000722,zg,58269.24861,18.772453,0.04910961,-0.019546416
717101200000722,zg,58269.29369,18.69878,0.04660688,-0.014150648
717101200000722,zg,58270.24821,18.871132,0.052708443,-0.022603085
717201200001239,zr,58270.30838,18.235714,0.03691241,0.107707374
717201200001239,zr,58270.32691,18.248243,0.03721618,0.10424268
717201200001239,zr,58271.17376,18.209846,0.03629584,0.10114447
717201200001239,zr,58272.17589,18.182697,0.035663787,0.10618811
717201200001239,zr,58272.1768,18.10049,0.033841126,0.105692685
717101200000722,zg,58272.20042,18.79843,0.050029047,-0.053096265
717101200000722,zg,58272.22518,18.682993,0.046090268,-0.04478926
717101200000722,zg,58272.22608,18.74511,0.04816285,-0.04465286
717101200000722,zg,58272.23591,18.802324,0.050168592,-0.056357622
717201200001239,zr,58272.29289,18.167723,0.035321694,0.11597308
717301200010132,zi,58272.34313,17.999249,0.035656966,0.1901795
717101200000722,zg,58273.24866,18.790909,0.049760833,-0.057041943
717101200000722,zg,58273.25879,18.700243,0.04665509,-0.06246487
717201200001239,zr,58273.33,18.135254,0.03459549,0.112913914
717201200001239,zr,58274.20782,18.134737,0.03458409,0.11047814
717101200000722,zg,58274.22433,18.744194,0.04813152,-0.038751647
717101200000722,zg,58274.2421,18.808285,0.050383024,-0.046317253
717101200000722,zg,58274.26168,18.706314,0.04685584,-0.045137554
717201200001239,zr,58274.31271,18.14768,0.034870923,0.11375542
717101200000722,zg,58275.27109,18.737133,0.047890678,-0.055828635
717201200001239,zr,58276.20851,18.119354,0.034247525,0.11066862
717101200000722,zg,58276.2461,18.830578,0.051194347,-0.078590676
717301200010132,zi,58277.18389,17.899889,0.033402696,0.19455501
717101200000722,zg,58278.20517,18.794134,0.049875673,-0.03789129
717101200000722,zg,58278.21477,18.756697,0.048561454,-0.053912133
717201200001239,zr,58278.23712,18.125729,0.034386422,0.10122068
717201200001239,zr,58278.257,18.181263,0.035630826,0.098634675
717201200001239,zr,58278.29201,18.18632,0.035747245,0.10215838
717101200000722,zg,58278.34433,18.822556,0.050900664,-0.06074091
717101200000722,zg,58279.2226,18.761559,0.048729822,-0.069699995
717201200001239,zr,58279.24435,18.172281,0.035425354,0.109761275
717301200010132,zi,58282.18387,17.851313,0.032371916,0.1927145
717201200001239,zr,58282.22158,18.20338,0.036143925,0.110987835
1716211100027692,zr,58284.18383,18.150143,0.034477495,0.1311308
1716211100027692,zr,58284.18428,18.234978,0.03650446,0.12968117
717301200010132,zi,58286.18179,17.916039,0.033755567,0.19004042
717101200000722,zg,58288.22292,18.866877,0.05254721,-0.04840571
717201200001239,zr,58288.26026,18.186178,0.035743967,0.10258937
717301200010132,zi,58290.18802,17.909016,0.03360147,0.19549198
717201200001239,zr,58291.24044,18.173294,0.035448425,0.12475566
717101200000722,zg,58294.17844,18.944397,0.055572234,-0.019561365
717101200000722,zg,58294.17938,18.75004,0.048331995,-0.022187367
717201200001239,zr,58294.2473,18.188772,0.035803884,0.113358796
717201200001239,zr,58294.24824,18.182652,0.035662748,0.11245817
717201200001239,zr,58294.25316,18.319387,0.039006256,0.11303413
717201200001239,zr,58294.27682,18.187407,0.03577234,0.10675058
717101200000722,zg,58295.18313,18.933664,0.05514219,-0.004800811
717101200000722,zg,58295.19994,18.77895,0.049337734,-0.007534707
717101200000722,zg,58295.22932,18.769829,0.04901784,-0.005542322
717201200001239,zr,58295.24194,18.177366,0.035541467,0.11211782
717201200001239,zr,58295.25971,18.221125,0.0365629,0.11258051
717201200001239,zr,58295.2764,18.27079,0.037771393,0.105515905
717301200010132,zi,58295.32612,18.051128,0.036915872,0.18363439
717101200000722,zg,58296.17734,18.667881,0.045602106,-0.02870242
717201200001239,zr,58296.24043,18.28357,0.03809102,0.09870649
717201200001239,zr,58296.27095,18.241636,0.03705558,0.10571709
717201200001239,zr,58296.2756,18.252419,0.037318178,0.102708995
717201200001239,zr,58297.26633,18.244568,0.037126724,0.109699346
717201200001239,zr,58300.18067,18.17026,0.035379324,0.112090364
717101200000722,zg,58300.19563,18.773777,0.049156018,-0.091271095
717101200000722,zg,58303.20442,18.741592,0.048042588,-0.053451106
717201200001239,zr,58307.17595,18.13736,0.034641936,0.11022365
717101200000722,zg,58307.22492,18.73122,0.04769008,-0.03558649
717101200000722,zg,58308.21024,18.803362,0.050205827,-0.040856965
717201200001239,zr,58308.23572,18.205357,0.03619024,0.10965238
717201200001239,zr,58311.17527,18.162535,0.03520423,0.11007675
717201200001239,zr,58311.17633,18.217518,0.036477212,0.10048503
717201200001239,zr,58311.20607,18.157335,0.03508705,0.10756347
717201200001239,zr,58311.21224,18.265507,0.037640296,0.097732045
717101200000722,zg,58311.25938,18.900387,0.053831887,-0.027380183
717201200001239,zr,58313.22646,18.213776,0.036388583,0.12159715
717101200000722,zg,58313.23692,18.757908,0.048603334,-0.03251069
717201200001239,zr,58324.17238,18.25579,0.037400797,0.100761674
717201200001239,zr,58324.1733,18.26386,0.037599575,0.085863106
717201200001239,zr,58325.21504,18.280931,0.038024746,0.1253458
717201200001239,zr,58325.23202,18.232683,0.036839418,0.10446751
717201200001239,zr,58325.26571,18.188559,0.035798952,0.12187417
717101200000722,zg,58332.1748,18.797724,0.05000381,-0.036067482
717101200000722,zg,58336.18125,18.88071,0.05307336,-0.028752174
717201200001239,zr,58336.19758,18.211407,0.036332607,0.10240611
717101200000722,zg,58346.14807,18.7502,0.048337482,-0.04115472
717201200001239,zr,58346.17048,18.170277,0.035379708,0.08322709
717101200000722,zg,58349.14555,18.812355,0.05053003,-0.026911505
717201200001239,zr,58364.13488,18.025242,0.032287363,0.09481033
717101200000722,zg,58437.51516,18.669313,0.04564809,-0.027831258
717201200001239,zr,58437.55341,18.23085,0.036795396,0.10365154
717101200000722,zg,58441.48634,18.724916,0.047477294,-0.03309452
717201200001239,zr,58447.49229,18.053518,0.032858796,0.10614157
1716211100027692,zr,58449.51829,18.116879,0.033722013,0.124249056
717101200000722,zg,58450.50616,18.89325,0.053555373,-0.033693567
717201200001239,zr,58465.51378,18.131649,0.034516163,0.114386655
717201200001239,zr,58468.53321,18.171183,0.03540032,0.0970915
717101200000722,zg,58468.55005,18.788692,0.049682114,-0.06304805
717101200000722,zg,58471.51356,18.780933,0.049407624,-0.06959687
717201200001239,zr,58471.54974,18.140505,0.034711506,0.10429706
717201200001239,zr,58474.48805,18.262987,0.037577987,0.08299738
1716211100027692,zr,58476.47835,18.286222,0.037801255,0.12216969
717101200000722,zg,58480.53855,18.687891,0.046249792,-0.024175271
717201200001239,zr,58480.54905,18.050587,0.032798875,0.12204328
1716211100027692,zr,58481.49691,18.17632,0.03508738,0.11737254
1716111100012085,zg,58482.53672,18.778862,0.0578314,-0.058159657
717201200001239,zr,58486.5106,18.178299,0.035562843,0.10188321
717101200000722,zg,58486.55297,18.784641,0.049538553,-0.09461445
1716211100027692,zr,58493.49961,18.027657,0.031799935,0.12281193
717101200000722,zg,58494.51296,18.774324,0.049175203,-0.09212481
717201200001239,zr,58494.55828,18.169933,0.035371896,0.10374488
717101200000722,zg,58502.47164,18.649483,0.045016095,-0.07926113
717201200001239,zr,58502.55782,18.263178,0.037582695,0.09663881
717101200000722,zg,58505.47574,18.773338,0.049140643,-0.052956432
717201200001239,zr,58505.54064,18.107561,0.033992637,0.12111162
1716111100012085,zg,58507.49477,18.495113,0.0475487,-0.02167054
717201200001239,zr,58508.49102,18.173458,0.035452176,0.110251844
717101200000722,zg,58508.55459,18.810364,0.05045806,-0.031498943
1716211100027692,zr,58509.48116,18.12241,0.033846147,0.120370984
717201200001239,zr,58511.53333,18.247818,0.0372058,0.097104035
1716111100012085,zg,58522.45256,18.700216,0.054764036,-0.040098675
717101200000722,zg,58522.50477,18.783857,0.049510863,-0.03050636
717201200001239,zr,58522.54128,18.137245,0.03463941,0.11946325
717101200000722,zg,58526.45576,18.669022,0.045638748,-0.027418204
717201200001239,zr,58526.52454,18.15713,0.035082415,0.11373904
1716211100027692,zr,58534.39708,18.102745,0.03340752,0.13240127
717201200001239,zr,58534.40754,18.209116,0.036278628,0.12749921
717201200001239,zr,58534.42522,18.10888,0.034020998,0.12774499
717201200001239,zr,58534.42615,18.106586,0.033971712,0.11773406
717201200001239,zr,58534.45916,18.039028,0.032564133,0.1252965
717201200001239,zr,58538.46854,18.219696,0.036528934,0.13315392
717101200000722,zg,58539.29417,18.716948,0.04720989,-0.042273212
717201200001239,zr,58539.34161,18.211683,0.036339134,0.13016511
717201200001239,zr,58539.37342,18.228819,0.036746677,0.10481597
717101200000722,zg,58539.39641,18.851324,0.051962692,-0.04500997
717101200000722,zg,58539.4073,18.921139,0.05464491,-0.0069925175
717101200000722,zg,58540.36379,18.781803,0.049438316,-0.05160559
717101200000722,zg,58540.38082,18.83187,0.05124178,-0.038648326
1716111100012085,zg,58540.39078,18.838547,0.06027552,-0.086876355
717101200000722,zg,58540.4016,18.75948,0.04865773,-0.043966286
717201200001239,zr,58541.50377,18.141602,0.03473581,0.1339255
717101200000722,zg,58543.30281,18.80908,0.0504117,-0.03788119
717201200001239,zr,58543.3648,18.23059,0.036789153,0.10081359
717201200001239,zr,58547.31296,18.1914,0.03586474,0.10771207
717101200000722,zg,58547.33468,18.702007,0.046713322,-0.023183204
717101200000722,zg,58547.34371,18.729383,0.047627956,-0.031020878
717101200000722,zg,58547.3568,18.739483,0.047970667,-0.028355356
717301200010132,zi,58547.42708,17.86987,0.032760337,0.18778403
1716211100027692,zr,58558.24528,18.130459,0.034027837,0.12827972
717201200001239,zr,58558.3314,18.088703,0.033590674,0.11668345
717201200001239,zr,58558.3576,18.181026,0.035625402,0.11664579
717201200001239,zr,58558.3641,18.217451,0.03647563,0.11182568
717101200000722,zg,58558.41593,18.814285,0.05059997,-0.09972589
717101200000722,zg,58561.27635,18.74524,0.0481673,-0.05583989
717101200000722,zg,58561.29967,18.841763,0.05160695,-0.08350394
717101200000722,zg,58561.32633,18.611773,0.043843113,-0.098792896
717201200001239,zr,58561.35346,18.238667,0.036983702,0.114882894
717201200001239,zr,58561.37714,18.205051,0.036183078,0.11917289
717201200001239,zr,58561.39731,18.255714,0.03739892,0.10749853
717201200001239,zr,58562.36416,18.188538,0.035798453,0.12404562
717101200000722,zg,58567.29195,18.822306,0.05089158,-0.021706246
717101200000722,zg,58567.29988,18.909584,0.05419054,-0.028426409
717101200000722,zg,58567.30081,18.818665,0.050758936,-0.029617513
717301200010132,zi,58567.34661,17.946205,0.03442856,0.19566645
717201200001239,zr,58567.377,18.179281,0.035585355,0.11428731
717201200001239,zr,58567.37789,18.263838,0.037599016,0.11541468
717101200000722,zg,58567.40876,18.78077,0.04940182,-0.02054102
1716111100012085,zg,58567.40921,18.852139,0.060846306,-0.0041959593
717101200000722,zg,58568.22015,18.725166,0.047485683,-0.004901784
717101200000722,zg,58568.2391,18.747276,0.04823707,0.008377219
717101200000722,zg,58568.26093,18.722843,0.047407523,-0.021388583
717201200001239,zr,58568.29623,18.200958,0.03608723,0.12042961
717201200001239,zr,58568.30144,18.193798,0.035920367,0.12351158
717201200001239,zr,58569.39446,18.215717,0.036434513,0.10967221
717301200010132,zi,58572.24586,17.961143,0.03476863,0.18371603
717201200001239,zr,58572.29426,18.219957,0.03653514,0.103871755
717201200001239,zr,58572.31413,18.243334,0.037096757,0.09937676
717201200001239,zr,58572.31507,18.15562,0.03504854,0.10425202
717101200000722,zg,58572.32541,18.813627,0.050576128,-0.09008075
717101200000722,zg,58572.33513,18.80088,0.05011682,-0.08622774
717101200000722,zg,58572.35137,18.883215,0.053169243,-0.06985221
717101200000722,zg,58572.39514,18.707611,0.046898853,-0.06094002
717201200001239,zr,58573.27453,18.212206,0.036351483,0.10809712
717201200001239,zr,58573.28148,18.211678,0.03633902,0.11847952
717101200000722,zg,58573.30394,18.681936,0.04605591,-0.082573794
717101200000722,zg,58573.3367,18.829113,0.05114057,-0.08671684
717101200000722,zg,58573.37423,18.81266,0.050541077,-0.08068539
717201200001239,zr,58573.40862,18.164034,0.035238102,0.10227303
717101200000722,zg,58574.37591,18.840427,0.0515575,-0.07795457
717101200000722,zg,58574.39243,18.844292,0.0517008,-0.059666872
717101200000722,zg,58575.29296,18.797436,0.0499935,-0.07413754
717101200000722,zg,58575.3044,18.806934,0.05033434,-0.087223426
717101200000722,zg,58575.33516,18.787285,0.04963218,-0.079376094
717101200000722,zg,58575.3361,18.80782,0.050366264,-0.07331573
717201200001239,zr,58575.39432,18.1415,0.034733564,0.10383555
717201200001239,zr,58575.39522,18.102474,0.033883538,0.096917175
717101200000722,zg,58580.26373,18.793919,0.04986798,-0.053911403
717201200001239,zr,58580.28993,18.245123,0.037140228,0.09897112
717101200000722,zg,58580.30957,18.7861,0.049590196,-0.07709848
717101200000722,zg,58580.31046,18.814342,0.05060204,-0.076992035
717201200001239,zr,58580.32168,18.191109,0.03585797,0.109395295
717201200001239,zr,58580.32792,18.177685,0.035548754,0.10331295
1716211100027692,zr,58580.33567,18.08805,0.03308462,0.12078394
717201200001239,zr,58580.34241,18.170135,0.03537651,0.10897629
717101200000722,zg,58580.40715,18.872585,0.052763622,-0.07217706
717201200001239,zr,58581.27272,18.215517,0.03642977,0.09992362
717301200010132,zi,58581.28344,17.792294,0.03117928,0.18702844
717101200000722,zg,58581.31171,18.790283,0.049738582,-0.09502439
717101200000722,zg,58581.3326,18.88804,0.053354535,-0.10429646
717201200001239,zr,58581.36857,18.267584,0.037691757,0.11029574
717201200001239,zr,58582.23742,18.116062,0.03417612,0.11124088
