Xaxis0,yaxis
-0.03497842079446861,-5.028568761969732
-0.02722858134347768,-5.182719441796991
-0.02370592704757271,-5.182719441796991
-0.023001396188391726,-5.182719441796991
-0.020183272751667744,-4.895037369345209
-0.01877421103330576,-5.182719441796991
-0.01806968017412476,-5.182719441796991
-0.017365149314943776,-4.409529553563509
-0.016660618455762777,-4.671893818031
-0.015956087596581778,-4.671893818031
-0.015251556737400793,-4.777254333688826
-0.014547025878219794,-5.028568761969732
-0.013842495019038809,-4.777254333688826
-0.01313796415985781,-4.489572261237045
-0.01243343330067681,-4.5765836382266745
-0.011728902441495825,-4.409529553563509
-0.011024371582314826,-4.084107153128881
-0.010319840723133841,-4.671893818031
-0.009615309863952842,-3.9787466374710543
-0.008910779004771843,-4.266428709922835
-0.008206248145590858,-3.8389846950958955
-0.007501717286409859,-3.7964250806771
-0.00679718642722886,-3.540491706539899
-0.006092655568047875,-3.285599456911109
-0.005388124708866876,-3.3368927512986595
-0.004683593849685891,-3.1678164212547255
-0.003979062990504892,-2.8473445259799535
-0.003274532131323893,-2.8155958276653736
-0.0025700012721429077,-2.4526903339760047
-0.0018654704129619087,-2.1704578662917884
-0.0011609395537809236,-1.7595431534160593
-0.0004564086945999246,0.0
0.0002481221645810744,-1.3985298078787292
0.0009526530237620595,-1.9375263086114165
0.0016571838829430585,-2.2739985452326295
0.0023617147421240575,-2.5085707923704614
0.0030662456013050426,-2.7697862916340794
0.0037707764604860416,-2.863605046851734
0.004475307319667027,-3.390959972568935
0.005179838178848026,-3.2609068443207376
0.005884369038029025,-3.7556030861568446
0.00658889989721001,-3.6071830810385714
0.007293430756391009,-3.7556030861568446
0.007997961615572008,-3.8389846950958955
0.008702492474752993,-4.084107153128881
0.009407023333933992,-3.8389846950958955
0.010111554193114977,-4.266428709922835
0.010816085052295976,-4.335421581409786
0.011520615911476975,-4.5765836382266745
0.01222514677065796,-4.895037369345209
0.01292967762983896,-4.489572261237045
0.013634208489019944,-4.141265566968829
0.014338739348200943,-5.028568761969732
0.015043270207381942,-4.895037369345209
0.015747801066562928,-4.489572261237045
0.016452331925743927,-5.028568761969732
0.017156862784924926,-4.777254333688826
0.01786139364410591,-4.895037369345209
0.021384047940010878,-5.028568761969732
0.022088578799191877,-5.182719441796991
0.023497640517553875,-5.182719441796991
0.024906702235915845,-5.028568761969732
