Xaxis0,yaxis
-0.0037299504228637675,-3.7256934272366524
-0.002890419947506523,-3.214867803470662
-0.002410688247302381,-3.4380113547848716
-0.002290755322251342,-2.8094026953624973
-0.0020508894721492713,-2.627081138568543
-0.0018110236220472004,-2.298577071596507
-0.0015711577719451295,-2.051716993664981
-0.0013312919218430586,-1.8038808297603999
-0.0012113589967920266,-1.406579032291396
-0.0009714931466899557,-1.0065933899478576
-0.0007316272965878848,-0.6271037682429537
-0.0004917614464858139,-0.29709707138638297
-0.000251895596383743,-0.1514768814428562
-1.2029746281672082e-05,0.0
0.00010790317876936684,-0.07503518594291414
0.00034776902887143774,-0.39945908404795283
0.0005876348789735017,-0.5202406227005927
0.0008275007290755726,-1.1230037417922691
0.0010673665791776435,-1.254773019423392
0.0013072324292797144,-1.7332632625464464
0.0014271653543307533,-2.116255514802552
0.0016670312044328242,-2.2216160304603783
0.0019068970545348951,-2.684239552408491
0.002146762904636966,-3.214867803470662
0.002386628754739037,-2.878395566849449
0.002506561679790069,-3.4380113547848716
0.00274642752989214,-3.214867803470662
0.0032261592300962816,-3.7256934272366524
