Xaxis0,yaxis
-0.018024380520617438,-6.076658797932941
-0.017653037622667657,-6.2308094777602
-0.015796323132918746,-6.2308094777602
-0.015424980234968966,-6.2308094777602
-0.014310951541119624,-6.076658797932941
-0.013196922847270275,-5.943127405308418
-0.012825579949320494,-6.076658797932941
-0.012454237051370713,-6.2308094777602
-0.010968865459571583,-6.2308094777602
-0.010597522561621803,-6.2308094777602
-0.010226179663672022,-5.943127405308418
-0.009854836765722241,-6.076658797932941
-0.00948349386777246,-5.1893556029320385
-0.0087408080718729,-5.537662297200255
-0.008369465173923119,-5.8253443696520355
-0.00799812227597333,-5.457619589526718
-0.00762677937802355,-6.2308094777602
-0.0072554364800737695,-5.383511617372996
-0.006884093582123989,-4.931526493629939
-0.006512750684174208,-5.383511617372996
-0.006141407786224427,-5.078129967821814
-0.005770064888274647,-5.026836673434264
-0.005398721990324859,-4.887074731059105
-0.005027379092375078,-4.556833044188528
-0.004656036194425298,-4.526061385521775
-0.004284693296475517,-4.333689492874319
-0.003913350398525736,-4.110545941560108
-0.0035420075005759555,-3.6787635251345705
-0.0031706646026261748,-3.7321095058398637
-0.002799321704676394,-3.407448430146995
-0.0024279788067266064,-3.0389623252799183
-0.0020566359087768257,-2.8407853966961696
-0.001685293010827045,-2.454224443227158
-0.0013139501128772643,-2.1674970247858276
-0.0009426072149274836,-1.7920874994097726
-0.0005712643169777029,-1.315706610385508
-0.0001999214190279222,0.0
0.00017142147892186543,-1.17881899798203
0.0005427643768716461,-1.6982099846069438
0.0009141072748214268,-2.1420359605875543
0.0012854501727712075,-2.370079766719604
0.0016567930707209882,-2.6289414006358935
0.002028135968670769,-3.1025880211601295
0.0023994788666205497,-3.218547902254998
0.0027708217645703304,-3.407448430146995
0.003142164662520118,-4.0907433142639285
0.0035135075604698987,-4.215906457217935
0.0038848504584196794,-4.03358490042398
0.00425619335636946,-4.308996880283948
0.004627536254319241,-4.803693122120054
0.0049988791522690215,-4.4672208854988416
0.005370222050218802,-4.764472408966773
0.00574156494816859,-4.621371565326099
0.006112907846118371,-5.314518745886044
0.006484250744068151,-4.931526493629939
0.006855593642017932,-5.314518745886044
0.007226936539967713,-5.457619589526718
0.007598279437917493,-5.078129967821814
0.007969622335867274,-5.457619589526718
0.008340965233817055,-5.13219718909209
0.008712308131766842,-5.1893556029320385
0.009083651029716623,-5.8253443696520355
0.009454993927666404,-5.71998385399421
0.009826336825616185,-5.314518745886044
0.010197679723565965,-6.076658797932941
0.010940365519465527,-6.2308094777602
0.011311708417415314,-5.943127405308418
0.011683051315365095,-6.2308094777602
0.012054394213314876,-5.8253443696520355
0.012425737111264656,-6.2308094777602
0.013168422907164218,-5.943127405308418
0.013539765805113999,-5.8253443696520355
0.01391110870306378,-5.943127405308418
0.01428245160101356,-5.537662297200255
0.01688185188666204,-5.71998385399421
