Xaxis0,yaxis
-17.90740000000369,27.885656
-15.004100000005565,45.047127
-3.0138000000006286,93.719147
0.0,95.715363
8.955999999998312,84.897949
11.9487999999983,75.047562
14.94079999999667,69.795227
24.944400000000314,47.604347
27.900199999996403,44.425259
31.09820000000036,38.513737
35.858000000000175,31.269346
38.86490000000049,25.702839
43.86839999999938,22.55229
54.95549999999639,14.978027
57.877699999997276,13.60622
65.96310000000085,12.157925
68.88169999999809,9.509564
71.8920999999973,11.371501
